"","species_label","species","family","Tag","growth_form","mesh_size","diameter_class","diameter_1.size_cm","diameter_2.size_cm","diameter_3.size_cm","Bark.thickness_1._mm","Bark.thickness_2._mm","Bark.thickness_3._mm","Bark.thickness_4_mm","length_cm","Wet_weight_of_wood_block_g","Wet_weight_of_small_pieces_of_wood_g","Volume_of_wet_small_pieces.g","Dry_weight_of_small_wood_blocks_g","Dry_volume_of_small_wood_blocks.g","av_bark_thickness","density","av_wd_diameter","wd_under_bark","bark_wd_ratio","initial_mass","Carbon_wood","Carbon_bark","cellulose_wood","cellulose_bark","Nitrogen_wood","Nitrogen_bark","hemicellulose_wood","hemicellulose_bark","Tannins_wood","Tannins_bark","ADL_wood","ADL_bark","Calcium_wood","Calcium_bark","Potassium_wood","Potassium_bark","magesium_wood","magesium_bark","Manganese_wood","Manganese_bark","Phosphorous_wood","Phosphorous_bark","sugars_wood","sugars_bark","Silicon_wood","Silicon_bark","mean_density","density_class","block","Harvest","Time_months","incubation_time","log_fresh_weight","wood_weight","disck_fresh_weight","disk_fresh_volume","disck_dry_weight","disck_dry_volume","Bark_fresh_mass_at_harvest","Bark_fresh_volume_at_harvest","Dry_bark_mass_at_harvest","Dry_bark_volume_at_harvest","bark_mass_fresh","f_wood_mass","f_bark_mass","final_mass","per_ml","W_D_prop"
"564","F53","Tectona grandis",NA,"T0116","Trees","Invertebrates blocked","2.5 cm",2.6,2.6,2.5,1.61,1.32,1.43,0.99,20,93.1,10.07,11.6,5.42,9.3,1.3375,0.582795698924731,2.56666666666667,2.43291666666667,1.09950333961295,50.1094339622641,48.025,44.05,50.59,46.37,0.06725,0.07625,12.3175,13.63,0.2025,NA,22.9925,13.405,6.2775,24.475,6.125,7.975,1.3325,2.63,10.35,102.1,0.7275,0.61,4.53,6.195,0.685,7.72,0.563022247439949," medium","2","4","24 months","24",59.35,46.52,6.195,7.75,2.925,3.955,3.675,4.92,1.55,3.645,12.94,21.9646489104116,5.45768707482993,28.022397094431,44.0776020029805,5.44723179780544
"566","F53","Tectona grandis",NA,"T0130","Trees","Invertebrates blocked","2.5 cm",2.6,2.4,2.4,1.92,2.16,1.87,1.76,19,78.01,8.94,10.55,4.71,8.09,1.9275,0.582200247218789,2.4,2.20725,1.7465171593612,41.0992281879195,48.025,44.05,50.59,46.37,0.06725,0.07625,12.3175,13.63,0.2025,NA,22.9925,13.405,6.2775,24.475,6.125,7.975,1.3325,2.63,10.35,102.1,0.7275,0.61,4.53,6.195,0.685,7.72,0.563022247439949," medium","1","4","24 months","24",35.28,32.75,3.835,6.175,2.0645,5.975,0.725,0,0.42,0,2.64,17.6303455019557,1.52937931034483,18.9923233376793,53.7890997591488,1.51881210648607
"573","F53","Tectona grandis",NA,"T0174","Trees","Invertebrates blocked","5.0 cm",4,4.3,4.4,3.44,4.27,4.25,3.4,21,296.78,25.7,27.8,11.5,18.91,3.84,0.608143839238498,4.33333333333333,3.94933333333333,1.94463200540176,132.800389105058,48.025,44.05,50.59,46.37,0.06725,0.07625,12.3175,13.63,0.2025,NA,22.9925,13.405,6.2775,24.475,6.125,7.975,1.3325,2.63,10.35,102.1,0.7275,0.61,4.53,6.195,0.685,7.72,0.563022247439949," medium","2","4","24 months","24",120.59,89.25,11.94,22.165,6.515,20.115,2.485,3.78,0.885,3.165,31.45,48.6988065326633,11.2005030181087,65.7993174204355,50.4524663942199,11.1902976742674
"574","F53","Tectona grandis",NA,"T0154","Trees","Invertebrates blocked","5.0 cm",3.3,3.3,3.5,1.54,1.81,2.09,2.04,20,156.14,16.07,19.14,8.66,15.44,1.87,0.560880829015544,3.36666666666667,3.17966666666667,1.17622392284307,84.1426509023024,48.025,44.05,50.59,46.37,0.06725,0.07625,12.3175,13.63,0.2025,NA,22.9925,13.405,6.2775,24.475,6.125,7.975,1.3325,2.63,10.35,102.1,0.7275,0.61,4.53,6.195,0.685,7.72,0.563022247439949," medium","1","4","24 months","24",11.4,8.88,0.465,3.16,0.382,1.5,0.965,0,0.55,0,2.63,7.29496774193548,1.49896373056995,9.36516129032258,88.8698998784856,1.48759292258919
"582","F52","Kleinhovia hospita",NA,"T0870","Trees","Invertebrates blocked","5.0 cm",4.2,4.2,4.3,2.71,2.12,2.31,2.05,20,201.66,20.67,30.19,10.06,24.3,2.2975,0.413991769547325,4.23333333333333,4.00358333333333,1.14772183252503,98.147053701016,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","3","4","24 months","24",123.37,97.33,11.845,22.04,3.645,18.45,6.38,0,3.255,0,26.15,29.9508526804559,13.3414184952978,37.9640059096665,61.3192607642449,13.3310846149871
"587","F52","Kleinhovia hospita",NA,"T0804","Trees","Invertebrates blocked","2.5 cm",2.1,2.1,2.1,1.01,0.93,0.58,0.93,19.5,44.75,5.12,8.35,2.55,7.18,0.8625,0.355153203342618,2.1,2.01375,0.856610800744879,22.28759765625,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","2","4","24 months","24",20.37,15.3,6.265,9.145,1.155,7.97,1.31,3.41,0.72,2.57,5.18,2.82067039106145,2.84702290076336,3.75536312849162,83.1504355632581,2.83347764427693
"591","F52","Kleinhovia hospita",NA,"T0826","Trees","Invertebrates blocked","2.5 cm",2.4,2.3,2.3,1.14,1.26,0.99,0.86,20,58.62,6.2,10.36,3.55,8.83,1.0625,0.402038505096263,2.3,2.19375,0.968660968660969,33.5646774193548,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","4","4","24 months","24",42.2,34.98,4.9,10.69,1.47,9.595,1.37,0.935,0.1,0,7.33,10.494,0.535036496350365,12.66,62.2817766373059,0.524083570869138
"595","F52","Kleinhovia hospita",NA,"T0812","Trees","Invertebrates blocked","2.5 cm",3.4,3.4,3.3,0.96,1.54,1.34,1.33,20.5,125.35,14.85,21.71,8.4,18.62,1.2925,0.451127819548872,3.36666666666667,3.23741666666667,0.798476151252284,70.9050505050505,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","1","4","24 months","24",71.9,63.03,7.535,19.975,4.425,16.935,1.915,0,1.79,0,8.98,37.0149635036496,8.39383812010444,42.2239548772395,40.4500038058192,8.38356795909242
"599","F52","Kleinhovia hospita",NA,"T0822","Trees","Invertebrates blocked","2.5 cm",2.5,2.5,2.5,1.31,1.04,0.77,1.12,19.5,67.16,6.67,10.62,3.87,9.45,1.06,0.40952380952381,2.5,2.394,0.885547201336675,38.9668965517241,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","3","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"600","F52","Kleinhovia hospita",NA,"T0872","Trees","Invertebrates blocked","5.0 cm",7.5,7.5,7.3,2.98,2.52,3.96,3.49,20,607.83,69.26,97.69,34.59,79.57,3.2375,0.434711574714088,7.43333333333333,7.10958333333333,0.910742542343082,303.563957551256,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","2","4","24 months","24",191.61,115.76,9.975,20.125,3.84,18.7,3.98,5.69,1.675,0,75.96,44.5632481203008,31.9680904522613,73.7626466165414,75.7011184030019,31.9578660521015
"601","F52","Kleinhovia hospita",NA,"T0874","Trees","Invertebrates blocked","5.0 cm",4.5,4.4,4.4,2.06,1.76,2.39,2.05,20.5,221.11,24.88,36.65,12.14,29.65,2.065,0.409443507588533,4.4,4.1935,0.984857517586742,107.888882636656,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","1","4","24 months","24",196.08,174.03,9.735,11.46,1.574,9.41,6.95,0,3.335,0,22.16,28.1379784283513,10.6336115107914,31.703124807396,70.6150216476293,10.6232561192331
"602","F52","Kleinhovia hospita",NA,"T0862","Trees","Invertebrates blocked","5.0 cm",4.5,4.5,4.5,2.42,1.85,2.78,1.88,20,230.8,23.73,32.62,11.3,25.91,2.2325,0.436125048243921,4.5,4.27675,1.04401706903607,109.904761904762,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","4","4","24 months","24",142.83,116.89,9.455,20.185,6.04,19.03,5.98,1.15,0.1,0,26.05,74.671136964569,0.43561872909699,91.2420095187731,16.9808405591752,0.425484808543393
"612","F52","Kleinhovia hospita",NA,"T0829","Trees","Invertebrates access","2.5 cm",3.3,3.2,3.1,3.1,2.9,2.2,2.22,20,121.06,15.54,21.02,7.07,16.26,2.605,0.434809348093481,3.16666666666667,2.90616666666667,1.79273957676206,55.0768468468469,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","1","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"616","F52","Kleinhovia hospita",NA,"T0805","Trees","Invertebrates access","2.5 cm",4.1,4.2,4.1,1.94,1.85,1.97,2.18,20,190.53,20.92,29.81,10.24,24.77,1.985,0.413403310456197,4.16666666666667,3.96816666666667,1.00046201016422,93.2613384321224,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","4","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"620","F52","Kleinhovia hospita",NA,"T0807","Trees","Invertebrates access","2.5 cm",2,1.9,2,1.03,0.73,1.53,1.18,20,47.04,6.75,8.95,3.6,7.76,1.1175,0.463917525773196,1.93333333333333,1.82158333333333,1.2269545724873,25.088,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","3","4","24 months","24",5.46,0.01,0.1,0,0.1,0,1.67,0,1.21,0,5.56,0.01,4.02850299401198,5.46,78.2366071428571,3.01850299401198
"623","F52","Kleinhovia hospita",NA,"T0831","Trees","Invertebrates access","2.5 cm",2.6,2.5,2.5,1.5,2.09,1.97,1.65,20,80.57,8.56,11.38,4.29,9.5,1.8025,0.451578947368421,2.5,2.31975,1.5540467722815,40.3791238317757,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","2","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"626","F52","Kleinhovia hospita",NA,"T0853","Trees","Invertebrates access","5.0 cm",6.8,7.1,7.2,4.02,2.25,2.32,3.36,20,542.08,61.99,86.92,30.75,70.52,2.9875,0.436046511627907,7.13333333333333,6.83458333333333,0.874230323721271,268.897564123246,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","4","4","24 months","24",19.75,19.76,6.58,17.19,4.18,16.09,0.1,0,0.1,0,0.1,12.5527051671733,0.1,12.5463525835866,95.334151640795,0.0892033589679019
"627","F52","Kleinhovia hospita",NA,"T0865","Trees","Invertebrates access","5.0 cm",6.6,5.9,5.8,2.31,1.22,2.92,1.64,19.5,390.14,39.63,57.81,20.13,47.78,2.0225,0.421305985768104,5.86666666666667,5.66441666666667,0.714107071925618,198.171037093111,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","2","4","24 months","24",4.1,4.11,2.045,3.99,1.235,3.585,0.1,0,0.1,0,0.1,2.4820782396088,0.1,2.4760391198044,98.7505544926623,0.0859711181378488
"633","F52","Kleinhovia hospita",NA,"T0869","Trees","Invertebrates access","5.0 cm",5.1,5.1,5.2,2.71,2.89,2.45,2.33,20,311.34,37.27,56.68,18.16,39.22,2.595,0.463029066802652,5.13333333333333,4.87383333333333,1.06487022535308,151.702023074859,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","1","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"636","F52","Kleinhovia hospita",NA,"T0861","Trees","Invertebrates access","5.0 cm",5.3,5.5,5.3,2.91,1.69,1.2,2.1,22.5,360.64,35.99,49.38,18.17,41.31,1.975,0.439845073832002,5.43333333333333,5.23583333333333,0.75441667992997,182.073598221728,47.875,41.75,50.0675,47.555,0.069375,0.20325,16.295,11.585,0.1,0.085,18.765,16.505,8.6,45.095,5.345,7.45,1.235,2.505,11.775,119.05,0.5325,0.965,2.485,3.975,0.5075,2.685,0.43318331006022," low","3","4","24 months","24",28.46,28.47,8.41,13.45,2.655,11.585,0.1,0,0.1,0,0.1,8.98785374554102,0.1,8.98469678953627,95.0653489153355,0.0888873873248148
"645","F66","Toona ciliata",NA,"T0616","Trees","Invertebrates blocked","2.5 cm",2.8,2.6,2.7,2.6,1.5,1.93,1.7,22,116.84,13.04,14.11,6.33,11.3,1.9325,0.560176991150442,2.63333333333333,2.44008333333333,1.58396229636966,56.7175766871166,44.275,41.2,49.1275,46.77,0.0654,0.0771,16.5425,12.61,2.305,2.95,18.9425,12.93,42.4225,69.45,6.78,6.46,2.145,2.1,12.175,12.7,1.7775,1.43,1.4975,1.19,0.55,0.66,0.53802673532561," low","3","4","24 months","24",66.64,44.65,5.77,12.15,2.43,9.74,7.145,0,3.99,0,22.1,18.8040727902946,12.3413575927222,28.0650259965338,50.5179388192924,12.3308257930365
"647","F66","Toona ciliata",NA,"T0622","Trees","Invertebrates blocked","2.5 cm",2.9,3,3,1.96,2.73,1.96,2.5,22,134.51,13.98,15.06,6.61,12.07,2.2875,0.547638773819387,3,2.77125,1.65087956698241,63.598791130186,44.275,41.2,49.1275,46.77,0.0654,0.0771,16.5425,12.61,2.305,2.95,18.9425,12.93,42.4225,69.45,6.78,6.46,2.145,2.1,12.175,12.7,1.7775,1.43,1.4975,1.19,0.55,0.66,0.53802673532561," low","2","4","24 months","24",73.99,41.86,5.14,9.89,2.68,9.08,7.65,9.325,4.81,8.07,32.24,21.8258365758755,20.2711633986928,38.5784435797665,39.3409168724655,20.2607052261061
"649","F66","Toona ciliata",NA,"T0606","Trees","Invertebrates blocked","2.5 cm",1.8,1.9,2,0.88,0.8,0.75,1.15,21,53.43,4.99,6.85,2.9,5.83,0.895,0.497427101200686,1.93333333333333,1.84383333333333,0.970803579499232,31.051503006012,44.275,41.2,49.1275,46.77,0.0654,0.0771,16.5425,12.61,2.305,2.95,18.9425,12.93,42.4225,69.45,6.78,6.46,2.145,2.1,12.175,12.7,1.7775,1.43,1.4975,1.19,0.55,0.66,0.53802673532561," low","1","4","24 months","24",46.51,29.86,3.295,4.945,1.03,4.36,5.305,0,3.085,0,16.76,9.33408194233687,9.74639019792648,14.5387860394537,53.1784788754387,9.73531885528542
"654","F66","Toona ciliata",NA,"T0612","Trees","Invertebrates blocked","2.5 cm",2,2,2.2,1.02,1.26,1.78,1.18,20,53.54,5.4,7.05,3.5,6.72,1.31,0.520833333333333,2.06666666666667,1.93566666666667,1.3535388324436,34.7018518518518,44.275,41.2,49.1275,46.77,0.0654,0.0771,16.5425,12.61,2.305,2.95,18.9425,12.93,42.4225,69.45,6.78,6.46,2.145,2.1,12.175,12.7,1.7775,1.43,1.4975,1.19,0.55,0.66,0.53802673532561," low","4","4","24 months","24",42.21,31.13,2.99,6.07,1.17,4.65,3.545,0,1.97,0,11.19,12.1813043478261,6.21842031029619,16.5169565217391,52.4032417859057,6.20759938014664
"658","F66","Toona ciliata",NA,"T0667","Trees","Invertebrates access","5.0 cm",3.7,3.6,3.6,2.37,2.04,2.67,2.26,20,189.42,21.27,23.92,10.03,18.65,2.335,0.537801608579088,3.6,3.3665,1.38719738600921,89.3221720733427,44.275,41.2,49.1275,46.77,0.0654,0.0771,16.5425,12.61,2.305,2.95,18.9425,12.93,42.4225,69.45,6.78,6.46,2.145,2.1,12.175,12.7,1.7775,1.43,1.4975,1.19,0.55,0.66,0.53802673532561," low","4","4","24 months","24",13.43,0.01,0.1,0,0.1,0,3.585,4.235,2.25,0,13.53,0.01,8.49163179916318,13.43,84.9645393878548,7.48163179916318
"659","F66","Toona ciliata",NA,"T0665","Trees","Invertebrates access","5.0 cm",4.3,4.3,4.5,3.26,2.64,2.62,2.62,20,281.56,34.42,37.73,15.54,29.27,2.785,0.530919029723266,4.36666666666667,4.08816666666667,1.36246891434628,127.119186519465,44.275,41.2,49.1275,46.77,0.0654,0.0771,16.5425,12.61,2.305,2.95,18.9425,12.93,42.4225,69.45,6.78,6.46,2.145,2.1,12.175,12.7,1.7775,1.43,1.4975,1.19,0.55,0.66,0.53802673532561," low","3","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"663","F66","Toona ciliata",NA,"T0681","Trees","Invertebrates access","5.0 cm",3.7,3.8,3.8,3.19,2.47,2.09,2.02,20.5,216,23.21,26.57,10.91,20.53,2.4425,0.531417437895762,3.8,3.55575,1.3738311186107,101.53209823352,44.275,41.2,49.1275,46.77,0.0654,0.0771,16.5425,12.61,2.305,2.95,18.9425,12.93,42.4225,69.45,6.78,6.46,2.145,2.1,12.175,12.7,1.7775,1.43,1.4975,1.19,0.55,0.66,0.53802673532561," low","2","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"667","F66","Toona ciliata",NA,"T0668","Trees","Invertebrates blocked","5.0 cm",4.9,5,5,2.66,2.54,3,2.28,20,366.42,42.25,45.22,20.65,36.08,2.62,0.572339246119734,5,4.738,1.10595187842972,179.090485207101,44.275,41.2,49.1275,46.77,0.0654,0.0771,16.5425,12.61,2.305,2.95,18.9425,12.93,42.4225,69.45,6.78,6.46,2.145,2.1,12.175,12.7,1.7775,1.43,1.4975,1.19,0.55,0.66,0.53802673532561," low","2","4","24 months","24",177.21,116.06,14.595,33.01,7.385,31.105,9.855,10.875,4.97,9.56,61.26,58.7258033573142,30.8941856925419,89.6674100719425,49.9317845008623,30.8840154096436
"668","F66","Toona ciliata",NA,"T0656","Trees","Invertebrates blocked","5.0 cm",5.1,5.2,5.2,2.5,2.37,2.31,2.3,20.5,394.3,42.02,46.78,20.07,35.47,2.37,0.565830279109106,5.2,4.963,0.955067499496272,188.329390766302,44.275,41.2,49.1275,46.77,0.0654,0.0771,16.5425,12.61,2.305,2.95,18.9425,12.93,42.4225,69.45,6.78,6.46,2.145,2.1,12.175,12.7,1.7775,1.43,1.4975,1.19,0.55,0.66,0.53802673532561," low","3","4","24 months","24",208.67,137.43,22.935,40.205,9.59,38.175,22.02,31.865,9.845,28.21,71.35,57.4647351209941,31.9001248864668,87.2529016786571,53.6700557870283,31.8899508666966
"677","F66","Toona ciliata",NA,"T0682","Trees","Invertebrates blocked","5.0 cm",4.7,4.7,4.7,2.38,2.26,2.86,1.94,21,351.11,40.38,43.79,20.11,35.48,2.36,0.566798196166855,4.7,4.464,1.0573476702509,174.859388311045,44.275,41.2,49.1275,46.77,0.0654,0.0771,16.5425,12.61,2.305,2.95,18.9425,12.93,42.4225,69.45,6.78,6.46,2.145,2.1,12.175,12.7,1.7775,1.43,1.4975,1.19,0.55,0.66,0.53802673532561," low","4","4","24 months","24",185.6,125.14,8.93,23.58,7.02,21.87,11.765,0,7.83,0,60.57,98.3743337066069,40.3113557161071,145.902799552072,16.5599279733637,40.3012540635762
"681","F66","Toona ciliata",NA,"T0676","Trees","Invertebrates blocked","5.0 cm",4.7,4.7,4.9,2.67,3.67,3.77,2.31,19.5,342.28,36.35,40.04,17.97,31.99,3.105,0.561738043138481,4.76666666666667,4.45616666666667,1.393574447395,169.209672627235,44.275,41.2,49.1275,46.77,0.0654,0.0771,16.5425,12.61,2.305,2.95,18.9425,12.93,42.4225,69.45,6.78,6.46,2.145,2.1,12.175,12.7,1.7775,1.43,1.4975,1.19,0.55,0.66,0.53802673532561," low","1","4","24 months","24",230.68,155.03,20.405,34.34,9.19,28.155,12.95,17.34,9.065,14.465,75.76,69.8223817691742,53.032,103.893614310218,38.6006646682113,53.0218567794488
