date,Tag,log_fresh_weight,wood_weight,subsection,disk_fresh_weight,disk_fresh_volume,disk_dry_weight,disk_dry_volume,Bark_fresh_mass_at_harvest,Bark_fresh_volume_at_harvest,Dry_bark_mass_at_harvest,Dry_bark_volume_at_harvest,Harvest,Time_months,incubation_time,block
6.12.2022,T0873,386.32,0,2,50.24,80.15,26.09,72.38,0,0,0,0,1,6 months,6,1
6.12.2022,T0680,319.05,0,2,55.43,84.64,35.26,74.18,0,0,0,0,1,6 months,6,4
6.12.2022,T1115,10.36,0,1,0,0,0,0,0,0,0,0,1,6 months,6,1
6.12.2022,T1115,10.36,0,2,0,0,0,0,0,0,0,0,1,6 months,6,1
6.12.2022,T0019,8.09,0,2,0,0,0,0,0,0,0,0,1,6 months,6,1
6.12.2022,L1203,17.29,0,2,0,0,0,0,0,0,0,0,1,6 months,6,1
6.12.2022,L3863,27.28,0,2,0,0,0,0,0,0,0,0,1,6 months,6,1
6.12.2022,L1269,13.68,0,1,0,0,0,0,0,0,0,0,1,6 months,6,1
6.12.2022,L1269,13.68,0,2,0,0,0,0,0,0,0,0,1,6 months,6,1
6.12.2022,T0225,17.8,0,2,0,0,0,0,0,0,0,0,1,6 months,6,1
6.12.2022,L1017,12.27,0,1,0,0,0,0,0,0,0,0,1,6 months,6,1
6.12.2022,L1017,12.27,0,2,0,0,0,0,0,0,0,0,1,6 months,6,1
6.12.2022,L4179,11.21,0,1,0,0,0,0,0,0,0,0,1,6 months,6,1
6.12.2022,L4179,11.21,0,2,0,0,0,0,0,0,0,0,1,6 months,6,1
6.12.2022,T0813,3.92,0,1,0,0,0,0,0,0,0,0,1,6 months,6,2
6.12.2022,T0813,3.92,0,2,0,0,0,0,0,0,0,0,1,6 months,6,2
6.12.2022,L1081,44.18,0,1,0,0,0,0,0,0,0,0,1,6 months,6,2
6.12.2022,L1081,44.18,0,2,0,0,0,0,0,0,0,0,1,6 months,6,2
6.12.2022,L4505,0.88,0,1,0,0,0,0,0,0,0,0,1,6 months,6,2
6.12.2022,L4505,0.88,0,2,0,0,0,0,0,0,0,0,1,6 months,6,2
6.12.2022,L1219,12.38,0,1,0,0,0,0,0,0,0,0,1,6 months,6,2
6.12.2022,L1219,12.38,0,2,0,0,0,0,0,0,0,0,1,6 months,6,2
6.12.2022,T1023,0.15,0,2,0,0,0,0,0,0,0,0,1,6 months,6,3
6.12.2022,T1105,3.68,0,1,0,0,0,0,0,0,0,0,1,6 months,6,3
6.12.2022,T1105,3.68,0,2,0,0,0,0,0,0,0,0,1,6 months,6,3
6.12.2022,T0815,1.1,0,1,0,0,0,0,0,0,0,0,1,6 months,6,3
6.12.2022,T0815,1.1,0,2,0,0,0,0,0,0,0,0,1,6 months,6,3
6.12.2022,L1015,6.29,0,1,0,0,0,0,0,0,0,0,1,6 months,6,3
6.12.2022,L1015,6.29,0,2,0,0,0,0,0,0,0,0,1,6 months,6,3
6.12.2022,L4077,11.9,0,1,0,0,0,0,0,0,0,0,1,6 months,6,3
6.12.2022,L4077,11.9,0,2,0,0,0,0,0,0,0,0,1,6 months,6,3
6.12.2022,T1071,4.66,0,2,0,0,0,0,0,0,0,0,1,6 months,6,3
6.12.2022,T0259,1.66,0,2,0,0,0,0,0,0,0,0,1,6 months,6,3
6.12.2022,L3815,3.87,0,2,0,0,0,0,0,0,0,0,1,6 months,6,3
6.12.2022,T0209,2.45,0,2,0,0,0,0,0,0,0,0,1,6 months,6,3
6.12.2022,L3825,1.77,0,2,0,0,0,0,0,0,0,0,1,6 months,6,4
6.12.2022,T1121,0.43,0,1,0,0,0,0,0,0,0,0,1,6 months,6,4
6.12.2022,T1121,0.43,0,2,0,0,0,0,0,0,0,0,1,6 months,6,4
6.12.2022,L4055,2.73,0,1,0,0,0,0,0,0,0,0,1,6 months,6,4
6.12.2022,L4055,2.73,0,2,0,0,0,0,0,0,0,0,1,6 months,6,4
6.12.2022,T0279,20.34,0,2,0,0,0,0,0,0,0,0,1,6 months,6,4
6.12.2022,L1065,12.63,0,1,0,0,0,0,0,0,0,0,1,6 months,6,4
6.12.2022,L1065,12.63,0,2,0,0,0,0,0,0,0,0,1,6 months,6,4
6.12.2022,L4027,2.44,0,1,0,0,0,0,0,0,0,0,1,6 months,6,4
6.12.2022,L4027,2.44,0,2,0,0,0,0,0,0,0,0,1,6 months,6,4
6.12.2022,T0919,9.75,0,2,0,0,0,0,0,0,0,0,1,6 months,6,4
6.12.2022,L1029,9.25,0,1,0,0,0,0,0,0,0,0,1,6 months,6,4
6.12.2022,L1029,9.25,0,2,0,0,0,0,0,0,0,0,1,6 months,6,4
6.12.2022,T0422,NA,0,1,NA,NA,NA,NA,0,0,0,0,1,6 months,6,1
6.12.2022,L3922,NA,0,1,NA,NA,NA,NA,0,0,0,0,1,6 months,6,1
6.12.2022,L0812,NA,0,1,NA,NA,NA,NA,0,0,0,0,1,6 months,6,1
6.12.2022,T0053,0,0,1,0,0,0,0,0,0,0,0,1,6 months,6,4
6.12.2022,L3906,NA,0,1,NA,NA,NA,NA,0,0,0,0,1,6 months,6,4
6.12.2022,L4171,0,0,1,0,0,0,0,0,0,0,0,1,6 months,6,4
6.12.2022,L1072,NA,0,1,NA,NA,NA,NA,0,0,0,0,1,6 months,6,2
6.12.2022,L4005,1.46,0,1,0.64,1.11,0.55,0.95,0,0,0,0,1,6 months,6,1
,L3853,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,L0479,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,L1053,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,L0881,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,L1253,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,T1073,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,L0175,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,L4081,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,L1023,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,L0805,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,T1113,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,L4021,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,L4127,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,L3901,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,T0627,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,T0009,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,T0231,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,T0409,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,L0859,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,L4159,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,T0155,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,T0065,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,T0763,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,L4071,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,L0953,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,T0679,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,T0869,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,T1159,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,T0354,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,L3801,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,L0801,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,T0727,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,T1031,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,L4025,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,T0829,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,1
,L4057,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,T0077,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L4583,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,T0681,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,T0219,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L4525,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,T0611,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L0177,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,T0775,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L0981,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,T1163,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,T0017,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,T0831,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L1057,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,T0381,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L4009,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,T0719,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L4175,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L1003,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L0909,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L0863,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L4129,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L2925,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L3807,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L0825,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L3807,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,2
,L1067,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,T0665,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,L2913,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,T0905,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,L3809,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,T1055,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,T0061,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,L4105,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,L4029,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,T0001,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,L4067,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,L0961,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,L1227,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,L4501,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,L0907,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,T0329,0,0,1,0,0,0,0,0,0,0,0,4,24 months,24,3
,T0807,5.46,0,1,0,0,0,0,3.14,0,2.22,0,4,24 months,24,3
,T0807,5.46,0,2,0,0,0,0,0,0,0,0,4,24 months,24,3
,T1027,22.64,22.64,1,2.37,8.83,1.12,8.14,0,0,0,0,4,24 months,24,3
,T1027,22.64,22.64,2,2.98,8.47,1.06,7.13,0,0,0,0,4,24 months,24,3
,T0731,48.67,44.39,1,7.61,6.78,1.04,4.6,2.04,0,1.53,0,4,24 months,24,3
,T0731,48.67,44.39,2,7.49,6.73,1.18,4.94,0,0,0,0,4,24 months,24,3
,L3921,13.78,2.27,1,2.15,2.48,0.72,2.12,5.93,6.08,3.96,4.56,4,24 months,24,3
,L3921,13.78,2.27,2,0,0,0,0,2.03,2.51,1.42,2.12,4,24 months,24,3
,T0109,43.05,34.19,1,4.79,9.55,2.34,8.6,3.54,0,1.72,0,4,24 months,24,3
,T0109,43.05,34.19,2,4.92,9.41,2.72,8.51,0,0,0,0,4,24 months,24,3
,L3877,160.26,151.1,1,16.65,4.41,7.2,18.29,6.27,4.5,2.14,0,4,24 months,24,3
,L3877,160.26,151.1,2,14.77,18.76,8.09,16.61,0,0,0,0,4,24 months,24,3
,T1127,10.81,10.81,1,1.48,1.47,1.04,1.26,0,0,0,0,4,24 months,24,3
,T1127,10.81,10.81,2,1.78,1.42,1.41,1.48,0,0,0,0,4,24 months,24,3
,L0405,59.25,16.03,1,2.62,6.64,1.27,5.02,10.51,14.53,6.37,12.12,4,24 months,24,3
,L0405,59.25,16.03,2,2.06,6.25,0.9,5.15,11.95,17.33,7.31,16.06,4,24 months,24,3
,L0817,17.62,17.62,1,1.89,3.25,0.5,2.5,0,0,0,0,4,24 months,24,3
,L0817,17.62,17.62,2,3.49,2.06,0.73,3.7,0,0,0,0,4,24 months,24,3
,L0113,57.21,25.37,1,3.9,14.04,1.09,12.74,9.06,12.25,6.7,0,4,24 months,24,3
,L0113,57.21,25.37,2,3.97,13.3,1.74,11.35,6.46,9.45,4.74,7.24,4,24 months,24,3
,L0173,87.43,48.71,1,11.31,18.49,5.63,15.43,11.92,15.84,0,0,4,24 months,24,3
,L0173,87.43,48.71,2,9.36,14.96,4.68,11.91,14.21,18.58,8.95,0,4,24 months,24,3
,T0603,6.67,2.65,1,1.73,3.69,0.7,2.86,3.91,0,0,0,4,24 months,24,3
,T0603,6.67,2.65,2,0,0,0,0,0,0,0,0,4,24 months,24,3
,T0213,20.71,15.6,1,4.03,3.74,0.51,2.11,2.79,3.19,1.39,,4,24 months,24,3
,T0213,20.71,15.6,2,3.1,4.97,1.11,3.56,0,0,0,0,4,24 months,24,3
,T0515,44.38,44.38,1,3.45,4.63,3.14,4.58,0,0,0,0,4,24 months,24,3
,T0515,44.38,44.38,2,4.17,5.56,3.73,5.63,0,0,0,0,4,24 months,24,3
,T0403,54.57,49.82,1,7.46,7.8,4.6,7.02,2.66,3.23,1.07,0,4,24 months,24,3
,T0403,54.57,49.82,2,6.41,7.2,3.79,6.15,,0,0,0,4,24 months,24,3
,T0271,66.51,27.35,1,8.55,11.73,3.93,10.37,11.45,9.12,7.9,8.28,4,24 months,24,3
,T0271,66.51,27.35,2,5.46,8.44,3.1,7.55,11.29,10.22,5.72,5.72,4,24 months,24,3
,T0573,56.29,56.29,1,5.79,7.35,4.962,7.23,0,0,0,0,4,24 months,24,3
,T0573,56.29,56.29,2,8.42,9.88,7.237,9.61,0,0,0,0,4,24 months,24,3
,L1265,86.58,50.97,1,6.67,11.74,2.65,10.69,8.43,16.04,4.48,13.13,4,24 months,24,3
,L1265,86.58,50.97,2,7.29,12.74,3.08,10.77,6.18,11.19,3.4,0,4,24 months,24,3
,T1173,98.66,98.66,1,12.31,4.33,7.6,20.98,0,0,0,0,4,24 months,24,3
,T1173,98.66,98.66,2,14.07,23.28,7.51,21.96,0,0,0,0,4,24 months,24,3
,T0453,35.63,35.63,1,6.24,7.28,4.12,6.28,0,0,0,0,4,24 months,24,3
,T0453,35.63,35.63,2,7.75,9.53,4.44,7.99,0,0,0,0,4,24 months,24,3
,T0861,28.46,28.46,1,9.9,14.88,2.81,12.69,0,0,0,0,4,24 months,24,3
,T0861,28.46,28.46,2,6.72,12.02,2.3,10.48,0,0,0,0,4,24 months,24,3
,T0151,14.36,14.36,1,3,5.12,3.033,4.54,0,0,0,0,4,24 months,24,3
,T0151,14.36,14.36,2,4.83,8.31,3.604,7.43,0,0,0,0,4,24 months,24,3
,L4153,51.53,36.15,1,6.92,8.81,3.44,7.76,5.86,6.85,3.62,5.71,4,24 months,24,3
,L4153,51.53,36.15,2,5.7,7.88,2.01,7.24,4.27,6.02,2.94,0,4,24 months,24,3
,T0377,57.4,57.4,1,6.45,9.07,2.58,7.73,0,0,0,0,4,24 months,24,3
,T0377,57.4,57.4,2,11.51,12.59,3.97,10.93,,0,0,0,4,24 months,24,3
,L3965,3.61,0,1,0,0,0,,3.37,3.52,2.39,2.19,4,24 months,24,3
,L3965,3.61,0,2,0,0,0,,0,0,0,0,4,24 months,24,3
,L2973,5.75,5.75,1,1.19,2.14,1.02,2.08,0,0,0,0,4,24 months,24,3
,L2973,5.75,5.75,2,1.28,2.35,1.03,2.06,0,0,0,0,4,24 months,24,3
,L0477,153.6,61.29,1,10.21,13.26,2.69,10.3,25.12,31.33,2.85,29.77,4,24 months,24,3
,L0477,153.6,61.29,2,11.98,14.11,2.39,11.22,28.18,35.02,10.46,30.86,4,24 months,24,3
,L4541,11.21,0,1,0,0,0,0,2.61,0,1.64,0,4,24 months,24,3
,L4541,11.21,0,2,0,0,0,0,3.79,0,2.49,0,4,24 months,24,3
,T0755,9.04,0.5,1,2.4,4.19,0.94,4.25,0,0,0,0,4,24 months,24,3
,T0755,9.04,0.5,2,3.86,4.43,1.48,3.55,0,0,0,0,4,24 months,24,3
,T0971,101.82,101.82,1,14.32,17.44,8.91,15.13,0,0,0,0,4,24 months,24,3
,T0971,101.82,101.82,2,21.21,16.6,12.34,22.66,0,0,0,0,4,24 months,24,3
,L0869,26.98,26.98,1,5.77,11.68,3.01,9.89,0,0,0,0,4,24 months,24,3
,L0869,26.98,26.98,2,4.61,7.11,2.45,5.84,0,0,0,0,4,24 months,24,3
,L4507,3.6,0,1,0,0,0,0,1.85,0,1.24,0,4,24 months,24,1
,L4507,3.6,0,2,0,0,0,0,0,0,0,0,4,24 months,24,1
,T1051,53.61,53.61,1,9.6,14.14,4.1,11.84,0,0,0,0,4,24 months,24,1
,T1051,53.61,53.61,2,6.26,12.64,2.54,10.85,0,0,0,0,4,24 months,24,1
,T0105,42.18,40.61,1,7.36,9.6,3.53,8.65,0,0,0,0,4,24 months,24,1
,T0105,42.18,40.61,2,6.67,0,3.424,8.79,0.61,0,0.51,0,4,24 months,24,1
,T0979,24.9,24,1,7.41,11.64,4.81,9.16,0,0,0,0,4,24 months,24,1
,T0979,24.9,24,2,7.62,9.71,4.79,8.64,0,0,0,0,4,24 months,24,1
,L1079,4.15,0,1,0,0,0,0,3.49,1.98,1.07,1.53,4,24 months,24,1
,L1079,4.15,0,2,0,0,0,0,,0,0,0,4,24 months,24,1
,T0227,13.43,10.96,1,3.53,34.8,1.69,10.91,0,0,0,0,4,24 months,24,1
,T0227,13.43,10.96,2,1.62,3.11,0.77,2.31,1.38,0,1.07,0,4,24 months,24,1
,T0565,24.98,24.98,1,4.07,5,3.093,4.9,0,0,0,0,4,24 months,24,1
,T0565,24.98,24.98,2,3.34,4.26,2.73,4.2,,0,0,0,4,24 months,24,1
,L3913,21.18,0,1,0,0,0,0,8.92,,6.08,0,4,24 months,24,1
,L3913,21.18,0,2,0,0,0,0,7.7,6.56,4.645,4.82,4,24 months,24,1
,L3981,35.49,0,1,0,0,0,0,12.59,14.79,9.37,11.75,4,24 months,24,1
,L3981,35.49,0,2,0,0,0,0,16.55,19.43,11.359,13.46,4,24 months,24,1
,T0031,5.83,5.83,1,1.5,2.45,1.2,2.24,0,0,0,0,4,24 months,24,1
,T0031,5.83,5.83,2,1.72,2.56,0.96,2.34,0,0,0,0,4,24 months,24,1
,L0413,20.58,0,1,0,0,0,0,5.87,7.09,2.67,4.24,4,24 months,24,1
,L0413,20.58,0,2,0,0,0,0,6.38,6.5,3.79,5.02,4,24 months,24,1
,L1231,20.76,0,1,0,0,0,0,4.83,7.78,3.57,0,4,24 months,24,1
,L1231,20.76,0,2,0,0,0,0,4.5,9.11,3.288,0,4,24 months,24,1
,T0255,59.1,47,1,6.27,8.8,2.053,7.69,7.16,9.68,4.843,0,4,24 months,24,1
,T0255,59.1,47,2,5.7,11.92,2.339,10.49,0,0,2.033,0,4,24 months,24,1
,T0429,62.22,57.64,1,8.88,8.42,5.572,7.53,2.63,0,0,0,4,24 months,24,1
,T0429,62.22,57.64,2,7.59,7.62,5.07,6.64,0,0,0,0,4,24 months,24,1
,L0915,3.78,3.78,1,2.18,2.04,0.929,2.18,0,0,0,0,4,24 months,24,1
,L0915,3.78,3.78,2,,0,0,0,0,0,0,0,4,24 months,24,1
,L0165,26.35,4.79,1,1.41,2.58,0.667,9.54,7.59,6.73,3.94,,4,24 months,24,1
,L0165,26.35,4.79,2,0,0,0,0,8.54,8.64,4.07,5.54,4,24 months,24,1
,L2959,6.93,0,1,0,0,0,0,4.63,5.93,3.796,0,4,24 months,24,1
,L2959,6.93,0,2,0,0,0,0,0,0,0,0,4,24 months,24,1
,T0479,103.21,94.3,1,13.21,14.01,4.781,9.34,0,0,3.796,0,4,24 months,24,1
,T0479,103.21,94.3,2,9.94,8.71,4.91,9.05,4.33,0,2.31,0,4,24 months,24,1
,T1101,11.99,11.99,1,2.39,2.59,1.406,2.38,0,0,0,0,4,24 months,24,1
,T1101,11.99,11.99,2,2.23,3.31,1.551,3.3,0,0,4.163,0,4,24 months,24,1
,L1257,26.76,0,1,0,0,0,0,6.87,0,5.64,0,4,24 months,24,1
,L1257,26.76,0,2,0,0,0,0,11,0,5.583,9.11,4,24 months,24,1
,L0127,33.41,19.18,1,4.36,6.81,1.784,5.28,10.47,11.14,0,0,4,24 months,24,1
,L0127,33.41,19.18,2,5.11,8.34,1.471,6.94,0,0,0,0,4,24 months,24,1
,L0457,74.16,8.55,1,1.23,2.49,0.49,1.93,27.05,23.45,7.064,20.92,4,24 months,24,1
,L0457,74.16,8.55,2,2.34,2.71,0.887,2.46,22.39,22.34,6.312,19.33,4,24 months,24,1
,T0607,15.05,7.05,1,2.4,4.01,0.91,3.43,5.07,0,4.203,0,4,24 months,24,1
,T0607,15.05,7.05,2,2.15,4.51,1.132,4.74,0,0,0,0,4,24 months,24,1
,T0353,6.7,6.7,1,2.22,2.07,0.641,2.13,0,0,0,0,4,24 months,24,1
,T0353,6.7,6.7,2,2.02,2.08,1.022,1.65,0,0,0,0,4,24 months,24,1
,T0901,2.32,0,1,0,0,0,0,2.21,0,1.718,0,4,24 months,24,1
,T0901,2.32,0,2,0,0,0,0,0,0,0,0,4,24 months,24,1
,T0313,31.24,31.24,1,5.17,8.86,1.931,7.39,0,0,0,0,4,24 months,24,1
,T0313,31.24,31.24,2,4.49,7.63,2.015,6.55,0,0,0,0,4,24 months,24,1
,T0517,38.87,38.87,1,7.27,8.56,5.385,8.26,0,0,0,0,4,24 months,24,1
,T0517,38.87,38.87,2,5.26,6.1,4.244,5.85,0,0,0,0,4,24 months,24,1
,L4123,23.08,6.04,1,3.63,5.3,1.727,4.73,5.77,8.89,2.818,6.31,4,24 months,24,1
,L4123,23.08,6.04,2,0,0,0,0,4.14,6.03,16.176,4.22,4,24 months,24,1
,L3869,4.53,4.53,1,2.19,2.84,1.727,2.71,0,0,0,0,4,24 months,24,1
,L3869,4.53,4.53,2,0,,0,0,0,0,0,0,4,24 months,24,1
,T0967,15.54,15.54,1,3.38,5.03,2.58,4.97,0,0,0,0,4,24 months,24,4
,T0967,15.54,15.54,2,2.74,4.05,2.04,3.96,0,0,0,0,4,24 months,24,4
,L4173,6.72,0,1,0,0,0,0,4.58,7.74,2.94,5.12,4,24 months,24,4
,L4173,6.72,0,2,0,0,0,0,0,0,,0,4,24 months,24,4
,T0781,42.68,36.87,1,5.86,6.77,1.33,6.36,3.28,0,2.57,0,4,24 months,24,4
,T0781,42.68,36.87,2,9.16,5.5,1.7,3.64,0,0,0,0,4,24 months,24,4
,T0475,8.57,8.57,1,1.95,2.08,1.24,1.77,0,0,0,0,4,24 months,24,4
,T0475,8.57,8.57,2,1.19,1.14,0.69,0.79,0,0,0,0,4,24 months,24,4
,T0705,28.87,7.19,1,3.78,3.06,1.64,2.82,5.39,0,4.12,0,4,24 months,24,4
,T0705,28.87,7.19,2,0,0,0,0,0,0,0,0,4,24 months,24,4
,L1209,24.15,14.33,1,4.01,4.52,1.86,3.95,5.16,9.74,4.194,8.79,4,24 months,24,4
,L1209,24.15,14.33,2,3.63,4.28,1.41,3.42,0,0,0,0,4,24 months,24,4
,T0175,113.23,104.24,1,15.75,32,12.75,29.61,0,0,0,0,4,24 months,24,4
,T0175,113.23,104.24,2,12.61,27.41,10.1,25.56,4.98,0,4.17,0,4,24 months,24,4
,T0101,8.81,8.81,1,2.64,4.79,1.69,3.29,0,0,0,0,4,24 months,24,4
,T0101,8.81,8.81,2,1.12,2.48,0.94,2.01,0,0,0,0,4,24 months,24,4
,T0667,13.43,0,1,0,0,0,0,6.97,8.47,4.3,0,4,24 months,24,4
,T0667,13.43,0,2,0,0,0,0,0,0,0,0,4,24 months,24,4
,T0507,60.15,58.43,1,9.57,9.99,5.57,9.04,0.96,0,0.58,0,4,24 months,24,4
,T0507,60.15,58.43,2,29.45,32.04,18.86,29.93,0,0,0,0,4,24 months,24,4
,L2903,3.21,3.21,1,0.88,1.33,0.72,1.19,0,0,0,0,4,24 months,24,4
,L2903,3.21,3.21,2,0.96,1.36,0.81,1.29,0,0,0,0,4,24 months,24,4
,L0979,9.41,0,1,0,0,0,0,5.76,0,4.08,0,4,24 months,24,4
,L0979,9.41,0,2,0,0,0,0,0,0,0,0,4,24 months,24,4
,T1169,7.17,0,1,0,0,0,0,2.8,7.41,1.24,2.11,4,24 months,24,4
,T1169,7.17,0,2,0,0,0,0,2.22,3.45,1.96,3.02,4,24 months,24,4
,T0267,41.41,29.2,1,4.85,6.77,2.3,5.82,5.81,0,4.14,0,4,24 months,24,4
,T0267,41.41,29.2,2,7.38,15.06,3.42,12.77,0,0,0,0,4,24 months,24,4
,T0579,103.61,103.61,1,4.51,5,2.54,4.82,0,0,0,0,4,24 months,24,4
,T0579,103.61,103.61,2,7.92,9.86,6.41,9.67,0,0,0,0,4,24 months,24,4
,L1253,78.28,48.83,1,10.81,14.39,2.94,11.62,0,10.39,3.91,0,4,24 months,24,4
,L1253,78.28,48.83,2,8.06,10.67,2.05,8.38,6.62,8.86,2.03,4.22,4,24 months,24,4
,T0079,5.91,5.91,1,4.32,4.64,1.59,4.64,3.04,0,1.91,0,4,24 months,24,4
,T0079,5.91,5.91,2,0,0,0,0,0,0,0,0,4,24 months,24,4
,L3911,10.04,0,1,0,0,0,0,8.06,10.82,5.79,7.04,4,24 months,24,4
,L3911,10.04,0,1,0,0,0,0,0,0,0,0,4,24 months,24,4
,T0365,10.61,10.61,1,2.48,3.41,1.37,3.03,0,0,0,0,4,24 months,24,4
,T0365,10.61,10.61,2,2.47,2.77,0.62,2.34,0,0,0,0,4,24 months,24,4
,T0853,19.75,19.75,1,3.74,11.6,2.54,10.74,0,0,0,0,4,24 months,24,4
,T0853,19.75,19.75,2,9.22,22.78,5.62,21.44,0,0,0,0,4,24 months,24,4
,T0463,71.14,71.14,1,7.61,8.01,4.7,7.07,0,0,0,0,4,24 months,24,2
,T0463,71.14,71.14,2,7.64,7.93,4.83,6.15,0,0,0,0,4,24 months,24,2
,L3919,93.71,50.34,1,8.33,10.3,2.71,9.5,12.85,14.15,5.79,7.8,4,24 months,24,2
,L3919,93.71,50.34,2,8.2,10.12,2.22,9.12,10.2,11.77,5.05,6.11,4,24 months,24,2
,T1111,33.07,33.07,1,4.56,7.59,3.4,9.38,0,0,0,0,4,24 months,24,2
,T1111,33.07,33.07,2,4.43,8.13,3.22,7.74,0,0,0,0,4,24 months,24,2
,T0173,121.97,111.18,1,14.43,27.35,10.9,26.08,1.96,4.39,1.05,0,4,24 months,24,2
,T0173,121.97,111.18,2,13.82,25.42,10.55,24.02,1.67,3.97,0.91,0,4,24 months,24,2
,L0115,19.95,19.95,1,3.27,8.02,1.29,7.05,0,0,0,0,4,24 months,24,2
,L0115,19.95,19.95,2,4.73,13.37,2.22,11.48,0,0,0,0,4,24 months,24,2
,T0965,104.34,91.66,1,12.22,16.01,7.02,14.6,4.71,5.08,2.28,0,4,24 months,24,2
